gene	SRR14872404	SRR14872403	SRR14872402	SRR14872401
ENSG00000116138	10.225903576015856	10.36670039293353	9.886901911853748	9.993891668629187
ENSG00000116141	10.635205779707327	10.606400410390618	10.634836276820623	10.686316885718941
ENSG00000116147	8.384911098142895	8.383165715194199	8.268282435550976	8.362397434817398
ENSG00000116151	8.241795766686113	8.249981418579292	8.268282435550976	8.246100828196056
ENSG00000116157	7.955706269690587	7.925439678588602	7.940931040556658	7.899241869594421
ENSG00000116161	12.01161014181692	11.974889242963291	11.91061656156084	11.939830455190807
ENSG00000116171	10.988119074456185	11.00590955087488	11.017050714470395	11.119473358686356
ENSG00000116183	7.5167328436379925	7.7283049776053465	7.70095326268508	7.777005268737244
ENSG00000116191	10.336636636003636	10.328824309655044	10.296387352952573	10.367437558061198
ENSG00000116194	7.83671022506891	7.7283049776053465	7.72940419571524	7.797795898008297
ENSG00000116198	10.629651173092961	10.547807472747005	10.597689761714799	10.56560394685241
ENSG00000116199	11.820729545184467	11.808697440065185	11.511377410401193	11.571123345550514
ENSG00000116205	10.81046541360376	10.764677884262053	10.572048148633677	10.59794498304709
ENSG00000116209	12.186639286123604	12.157608753612555	12.296644340196496	12.340910767812076
ENSG00000116212	10.71075068648017	10.674157777543911	10.813617903964376	10.822562730678804
ENSG00000116213	10.975104905073552	10.94897942926761	10.968682608025373	10.904332798275604
ENSG00000116221	12.60440638663861	12.56324015788748	12.790989971014959	12.767451345898145
ENSG00000116237	11.204042569329463	11.191372626768523	10.872903972484728	10.923871579657634
