gene	SRR12038086	SRR12038085	SRR12038084	SRR12038083	SRR12038082	SRR12038081
LTR3	3.701344318980596	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR30	3.2241467368482084	3.2241467368482084	4.094977749089704	3.2241467368482084	3.950881889211195	3.6713602061493966
LTR35A	3.2241467368482084	3.849730899615464	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR36	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR37A	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR38	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.7130338397680114	3.2241467368482084	3.6713602061493966
LTR38B	4.368163258223624	3.849730899615464	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR38C	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR39	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.7130338397680114	3.2241467368482084	3.2241467368482084
LTR3A	3.2241467368482084	4.20221164716942	3.664491275322308	3.912307852293307	3.2241467368482084	3.2241467368482084
LTR3B	3.701344318980596	3.6682201563021417	3.844517402514175	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR4	3.2241467368482084	3.987411750906023	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR43	3.2241467368482084	3.6682201563021417	3.664491275322308	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR43_I	3.2241467368482084	3.987411750906023	3.844517402514175	4.06310999297649	3.7407126788511715	4.380871964435034
LTR43B	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR45B	3.701344318980596	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR47A	3.701344318980596	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR48B	3.701344318980596	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR49	3.701344318980596	3.6682201563021417	3.981097507064892	3.2241467368482084	3.7407126788511715	3.2241467368482084
LTR5_Hs	3.2241467368482084	3.2241467368482084	4.094977749089704	3.7130338397680114	3.7407126788511715	3.2241467368482084
LTR56	3.701344318980596	3.6682201563021417	3.664491275322308	3.7130338397680114	3.7407126788511715	3.2241467368482084
LTR5A	4.608544212420434	4.448102740814242	4.57244372536457	3.2241467368482084	3.950881889211195	3.6713602061493966
LTR5B	4.368163258223624	4.517849318607048	4.746397247672066	3.7130338397680114	3.7407126788511715	4.298953716429516
LTR61	3.2241467368482084	4.811063596691375	4.746397247672066	3.2241467368482084	3.2241467368482084	3.8541203672134734
LTR62	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR65	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR66	3.701344318980596	4.37309400732243	4.194234406569526	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR6A	3.2241467368482084	4.20221164716942	4.094977749089704	4.1885492656042205	3.2241467368482084	4.108259498012066
LTR6B	3.701344318980596	3.6682201563021417	3.664491275322308	3.7130338397680114	3.2241467368482084	3.6713602061493966
LTR70	4.043398190703777	4.20221164716942	4.283029877079539	3.7130338397680114	3.7407126788511715	3.2241467368482084
LTR71A	3.2241467368482084	3.2241467368482084	3.844517402514175	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR71B	3.2241467368482084	4.37309400732243	4.194234406569526	3.2241467368482084	3.7407126788511715	3.8541203672134734
LTR73	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR76	4.368163258223624	4.644705814171783	4.438318127683005	4.06310999297649	4.2415899900524145	3.6713602061493966
LTR7B	3.2241467368482084	4.102189544780173	4.283029877079539	3.7130338397680114	3.2241467368482084	3.2241467368482084
LTR7C	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.7407126788511715	3.2241467368482084
