gene	SRR14872400	SRR14872399	SRR14872398	SRR14872397
MER41D	6.811263492406528	7.003001253533608	6.811263492406528	6.811263492406528
MER48	6.948175115831196	6.94689241544532	6.947071161517852	6.946175156305643
MER49	7.388490433421814	7.279214840261484	7.046316072490354	7.080792999301126
MER4A	6.811263492406528	7.003001253533608	7.046316072490354	6.946175156305643
MER4A1	7.388490433421814	7.1693164159071525	7.194400530829282	7.214828909964826
MER4A1_LTR	7.1460016100080255	7.238752131604209	7.29878289558946	7.4250912269765745
MER4C	7.084779691577318	7.046007156903485	7.143312436298361	6.946175156305643
MER4D	6.948175115831196	6.94689241544532	7.003253759893752	6.811263492406528
MER4D_LTR	7.084779691577318	7.142876997907405	7.194400530829282	6.946175156305643
MER4D1	7.116949929900398	7.114094415796821	7.169786230125939	6.946175156305643
MER4E	7.419271146022869	7.142876997907405	7.260041312616735	7.364328377570023
MER4E1	7.588618200399347	7.413652385393267	7.383893086719528	7.257101723123058
MER50	7.048223927531615	6.811263492406528	6.811263492406528	6.811263492406528
MER50B	6.811263492406528	6.811263492406528	6.947071161517852	6.811263492406528
MER50I	7.048223927531615	6.811263492406528	7.003253759893752	7.112497569253946
MER51A	6.811263492406528	6.94689241544532	6.811263492406528	7.001988007170271
MER51B	6.948175115831196	6.94689241544532	7.082579131786437	6.946175156305643
MER51C	7.004813249138361	7.142876997907405	7.143312436298361	7.112497569253946
MER51D	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
MER51E	6.811263492406528	6.94689241544532	7.046316072490354	6.946175156305643
MER52A	6.811263492406528	6.811263492406528	6.947071161517852	6.811263492406528
MER52AI	6.948175115831196	6.811263492406528	7.003253759893752	6.811263492406528
MER52C	6.948175115831196	6.811263492406528	6.811263492406528	7.04476754513851
MER52D	6.811263492406528	6.811263492406528	6.811263492406528	7.001988007170271
MER54B	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
MER57A1	7.197498895302704	7.316343982675466	7.194400530829282	7.295594074374501
MER61C	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
MER66C	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
MER67D	6.811263492406528	7.046007156903485	6.811263492406528	6.811263492406528
MER70A	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
MER83	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
MER83B	7.084779691577318	6.811263492406528	6.811263492406528	6.811263492406528
MER83BI	7.048223927531615	7.003001253533608	6.947071161517852	6.811263492406528
MER87B	6.811263492406528	7.082222818422405	6.811263492406528	6.811263492406528
